encoder_seed,encoder_run,seed,n_classes,n_train,n_test,uniform_reference,majority_reference,accuracy,balanced_accuracy,macro_f1,permutation_corrected_accuracy,mean_prediction_entropy,normalized_prediction_entropy,ece,shuffled_label_control,source,feature_set
2030,journal_confirmatory_3domain_m_weakalign_steps2000_seed2030,2028,3,16001,6913,0.3333333333333333,0.336322869955157,1.0,1.0,1.0,1.0,0.0009077309944903,0.0008262523584101,0.0001443558584725,False,journal_confirmatory_3domain_m_weakalign_steps2000_seed2030,pretrained_embedding
2030,journal_confirmatory_3domain_m_weakalign_steps2000_seed2030,2028,3,16001,6913,0.3333333333333333,0.336322869955157,0.288442065673369,0.2885702276085763,0.2896345921847166,0.3817445392738319,1.073332620338806,0.9769894542505516,0.1232797693108046,True,journal_confirmatory_3domain_m_weakalign_steps2000_seed2030,pretrained_embedding
2030,journal_confirmatory_3domain_m_weakalign_steps2000_seed2030,2029,3,16015,6899,0.3333333333333333,0.3358457747499637,1.0,1.0,1.0,1.0,0.0017660752914702,0.0016075510074726,0.0004136283288088,False,journal_confirmatory_3domain_m_weakalign_steps2000_seed2030,pretrained_embedding
2030,journal_confirmatory_3domain_m_weakalign_steps2000_seed2030,2029,3,16015,6899,0.3333333333333333,0.3358457747499637,0.3891868386722713,0.389724485703034,0.3876509450838262,0.3958544716625597,1.070091864232568,0.9740395909187234,0.0728137361447363,True,journal_confirmatory_3domain_m_weakalign_steps2000_seed2030,pretrained_embedding
2030,journal_confirmatory_3domain_m_weakalign_steps2000_seed2030,2030,3,16110,6804,0.3333333333333333,0.3381834215167548,1.0,1.0,1.0,1.0,0.0013399478254053,0.0012196730723172,0.0003365526452232,False,journal_confirmatory_3domain_m_weakalign_steps2000_seed2030,pretrained_embedding
2030,journal_confirmatory_3domain_m_weakalign_steps2000_seed2030,2030,3,16110,6804,0.3333333333333333,0.3381834215167548,0.2861552028218695,0.2854592600451007,0.2844024188147645,0.420487948265726,1.070959927567106,0.9748297362170164,0.1295374595056798,True,journal_confirmatory_3domain_m_weakalign_steps2000_seed2030,pretrained_embedding
2030,journal_confirmatory_3domain_m_weakalign_steps2000_seed2030,2031,3,15965,6949,0.3333333333333333,0.3363073823571736,0.9997121888041444,0.9997131292909868,0.9997131292909868,0.9997121888041444,0.0015968711880673,0.001453534795249,0.0004144660333064,False,journal_confirmatory_3domain_m_weakalign_steps2000_seed2030,pretrained_embedding
2030,journal_confirmatory_3domain_m_weakalign_steps2000_seed2030,2031,3,15965,6949,0.3333333333333333,0.3363073823571736,0.3066628291840552,0.3066831672927931,0.3062086906595637,0.34810764138725,1.070998547284184,0.974864889398422,0.1083980095400917,True,journal_confirmatory_3domain_m_weakalign_steps2000_seed2030,pretrained_embedding
2030,journal_confirmatory_3domain_m_weakalign_steps2000_seed2030,2032,3,16025,6889,0.3333333333333333,0.3344462186093773,0.9998548410509508,0.9998543123543124,0.9998545976362204,0.9998548410509508,0.0014373773130708,0.0013083572138205,0.0002869982261855,False,journal_confirmatory_3domain_m_weakalign_steps2000_seed2030,pretrained_embedding
2030,journal_confirmatory_3domain_m_weakalign_steps2000_seed2030,2032,3,16025,6889,0.3333333333333333,0.3344462186093773,0.3570910146610538,0.3571822742582157,0.3567766600257203,0.3570910146610538,1.0732616062114206,0.9769248144061607,0.0551081947783663,True,journal_confirmatory_3domain_m_weakalign_steps2000_seed2030,pretrained_embedding
2030,journal_confirmatory_3domain_m_weakalign_steps2000_seed2030,2033,3,15988,6926,0.3333333333333333,0.335980363846376,0.9998556165174703,0.9998567540466984,0.99985556553236,0.9998556165174703,0.003069896150595,0.0027943398979423,0.0005961463905548,False,journal_confirmatory_3domain_m_weakalign_steps2000_seed2030,pretrained_embedding
2030,journal_confirmatory_3domain_m_weakalign_steps2000_seed2030,2033,3,15988,6926,0.3333333333333333,0.335980363846376,0.3421888535951487,0.3420679941360583,0.3430220811826518,0.3847819809413803,1.0752968602883823,0.9787773825031636,0.0662998124265525,True,journal_confirmatory_3domain_m_weakalign_steps2000_seed2030,pretrained_embedding
2030,journal_confirmatory_3domain_m_weakalign_steps2000_seed2030,2034,3,16094,6820,0.3333333333333333,0.3343108504398827,1.0,1.0,1.0,1.0,0.0030719142292522,0.0027961768322985,0.0006557588918671,False,journal_confirmatory_3domain_m_weakalign_steps2000_seed2030,pretrained_embedding
2030,journal_confirmatory_3domain_m_weakalign_steps2000_seed2030,2034,3,16094,6820,0.3333333333333333,0.3343108504398827,0.3423753665689149,0.3423918674130309,0.34211196627897,0.3444281524926686,1.073963741214461,0.9775639252283158,0.0691319334738328,True,journal_confirmatory_3domain_m_weakalign_steps2000_seed2030,pretrained_embedding
2030,journal_confirmatory_3domain_m_weakalign_steps2000_seed2030,2035,3,15957,6957,0.3333333333333333,0.3367830961621388,1.0,1.0,1.0,1.0,0.0017688025425473,0.0016100334583839,0.0003520397979643,False,journal_confirmatory_3domain_m_weakalign_steps2000_seed2030,pretrained_embedding
2030,journal_confirmatory_3domain_m_weakalign_steps2000_seed2030,2035,3,15957,6957,0.3333333333333333,0.3367830961621388,0.3445450625269513,0.344247970987277,0.3442206705209307,0.3767428489291361,1.0745285932923667,0.9780780757468672,0.0659633198231905,True,journal_confirmatory_3domain_m_weakalign_steps2000_seed2030,pretrained_embedding
