run_label,seed,shuffled_label_control,label_control_mode,n_classes,n_train,n_test,uniform_reference,majority_reference,accuracy,balanced_accuracy,macro_f1,optimal_relabel_accuracy,mutual_info,normalized_mutual_info,mean_prediction_entropy,normalized_prediction_entropy,ece
encoder_seed_2027,2027,True,train_labels_permuted_only,6,22489,7511,0.1666666666666666,0.1978431633604047,0.2877113566768739,0.2652792690080626,0.2433645047948686,0.357342564239116,0.2382051881175648,0.1356331527112665,1.7614097745870216,0.9830615129082538,0.1401851117188026
encoder_seed_2027,2028,True,train_labels_permuted_only,6,22480,7520,0.1666666666666666,0.1976063829787234,0.1714095744680851,0.1680046401370817,0.1735722414884302,0.2945478723404255,0.1577490135682891,0.0896219580126289,1.766030026350044,0.9856401245145388,0.0289599050636867
encoder_seed_2027,2029,True,train_labels_permuted_only,6,22889,7111,0.1666666666666666,0.1868935452116439,0.1151736745886654,0.1114023794990924,0.1130063893399152,0.2629728589509211,0.127318892887025,0.0721984178714007,1.7672455554409212,0.9863185242170396,0.0850656794554995
encoder_seed_2027,2030,True,train_labels_permuted_only,6,22572,7428,0.1666666666666666,0.1743403338718362,0.3197361335487345,0.3124638645144686,0.2861160214359802,0.3803177167474421,0.2741186414138354,0.1555524866493178,1.7703829685953465,0.988069547838406,0.170632365655566
encoder_seed_2027,2031,True,train_labels_permuted_only,6,22764,7236,0.1666666666666666,0.1784134881149806,0.1457987838584853,0.1477978067613722,0.1497074750305136,0.2935323383084577,0.2456240085449171,0.1378830607581388,1.771769124411387,0.9888431761293938,0.0520469839516535
encoder_seed_2027,2032,True,train_labels_permuted_only,6,22717,7283,0.1666666666666666,0.1805574625840999,0.3057805849237951,0.3125627556088952,0.2934880304802609,0.3234930660442126,0.2526482557882922,0.1417959689750206,1.7559515069129863,0.9800151957168136,0.1392445109281826
encoder_seed_2027,2033,True,train_labels_permuted_only,6,22286,7714,0.1666666666666666,0.18796992481203,0.1604874254602022,0.163690659821325,0.1622054943602441,0.3119004407570651,0.1459748987616027,0.0819747161282105,1.762740475666709,0.9838041913215908,0.0422348577906683
encoder_seed_2027,2034,True,train_labels_permuted_only,6,22765,7235,0.1666666666666666,0.1910158949550794,0.1624049758120248,0.1677472562889657,0.1615813493378403,0.3225984796129924,0.1924275640284375,0.1086737597157445,1.765167353786772,0.9851586577897424,0.0399944767063872
encoder_seed_2027,2035,True,train_labels_permuted_only,6,22461,7539,0.1666666666666666,0.1944554980766679,0.2460538532961931,0.2398970138772747,0.2510948763609889,0.3205995490118052,0.225834794985494,0.1285794900381056,1.7663040074159058,0.98579303625887,0.0937612009147265
encoder_seed_2028,2026,False,true_labels,6,22979,7021,0.1666666666666666,0.1912832929782082,0.9233727389260789,0.9240810560820104,0.9206861912286944,0.9233727389260789,1.593165093305545,0.8924531062104339,0.3020244969176721,0.1685630812085472,0.0440082868391451
