run_label,seed,shuffled_label_control,dataset,true_fraction,predicted_fraction
encoder_seed_2028,2031,True,physionet_hyser,0.1703980099502487,0.2023217247097844
encoder_seed_2028,2032,True,emg2pose,0.1805574625840999,0.1611973088013181
encoder_seed_2028,2032,True,emg2qwerty,0.1543320060414664,0.1797336262529177
encoder_seed_2028,2032,True,harmonic,0.1552931484278456,0.2402855965948098
encoder_seed_2028,2032,True,ninapro_db10_meganepro,0.1705341205547164,0.1514485788823287
encoder_seed_2028,2032,True,physionet_grabmyo,0.168886447892352,0.1456817245640532
encoder_seed_2028,2032,True,physionet_hyser,0.1703968144995194,0.1216531649045722
encoder_seed_2028,2033,True,emg2pose,0.1716359865180191,0.1455794659061446
encoder_seed_2028,2033,True,emg2qwerty,0.1457091003370495,0.2439719989629245
encoder_seed_2028,2033,True,harmonic,0.18796992481203,0.147005444646098
encoder_seed_2028,2033,True,ninapro_db10_meganepro,0.1624319419237749,0.1602281565983925
encoder_seed_2028,2033,True,physionet_grabmyo,0.1664506092818252,0.1746175784288307
encoder_seed_2028,2033,True,physionet_hyser,0.165802437127301,0.1285973554576095
encoder_seed_2028,2034,True,emg2pose,0.1910158949550794,0.2371803731859018
encoder_seed_2028,2034,True,emg2qwerty,0.1143054595715273,0.1582584657912923
encoder_seed_2028,2034,True,harmonic,0.1752591568762957,0.1955770559778852
encoder_seed_2028,2034,True,ninapro_db10_meganepro,0.1729094678645473,0.1206634416033172
encoder_seed_2028,2034,True,physionet_grabmyo,0.1749827228749136,0.1612992398064962
encoder_seed_2028,2034,True,physionet_hyser,0.1715272978576364,0.1270214236351071
encoder_seed_2028,2035,True,emg2pose,0.1814564265817747,0.2282796126807268
encoder_seed_2028,2035,True,emg2qwerty,0.1156652075872131,0.1626210372728478
encoder_seed_2028,2035,True,harmonic,0.1944554980766679,0.1626210372728478
encoder_seed_2028,2035,True,ninapro_db10_meganepro,0.1650086218331343,0.141530706990317
encoder_seed_2028,2035,True,physionet_grabmyo,0.1721713755139939,0.1790688420214882
encoder_seed_2028,2035,True,physionet_hyser,0.1712428704072158,0.1258787637617721
encoder_seed_2029,2026,False,emg2pose,0.1912832929782082,0.1598062953995157
encoder_seed_2029,2026,False,emg2qwerty,0.134453781512605,0.1620851730522717
encoder_seed_2029,2026,False,harmonic,0.1380145278450363,0.138441817404928
encoder_seed_2029,2026,False,ninapro_db10_meganepro,0.1787494658880501,0.1784646061814556
encoder_seed_2029,2026,False,physionet_grabmyo,0.1787494658880501,0.1788918957413474
encoder_seed_2029,2026,False,physionet_hyser,0.1787494658880501,0.1823102122204814
encoder_seed_2029,2027,False,emg2pose,0.1808014911463187,0.1742777260018639
encoder_seed_2029,2027,False,emg2qwerty,0.1200905338836373,0.1252829183863666
encoder_seed_2029,2027,False,harmonic,0.1978431633604047,0.1985088536812674
encoder_seed_2029,2027,False,ninapro_db10_meganepro,0.1666888563440287,0.1668219944082013
encoder_seed_2029,2027,False,physionet_grabmyo,0.1676208227932366,0.1676208227932366
encoder_seed_2029,2027,False,physionet_hyser,0.1669551324723738,0.167487684729064
encoder_seed_2029,2028,False,emg2pose,0.1799202127659574,0.1577127659574468
encoder_seed_2029,2028,False,emg2qwerty,0.119813829787234,0.1404255319148936
encoder_seed_2029,2028,False,harmonic,0.1976063829787234,0.1977393617021276
encoder_seed_2029,2028,False,ninapro_db10_meganepro,0.1682180851063829,0.1684840425531915
encoder_seed_2029,2028,False,physionet_grabmyo,0.1716755319148936,0.1724734042553191
encoder_seed_2029,2028,False,physionet_hyser,0.1627659574468085,0.1631648936170212
encoder_seed_2029,2029,False,emg2pose,0.1868935452116439,0.1760652510195471
encoder_seed_2029,2029,False,emg2qwerty,0.1268457319645619,0.1371115173674588
encoder_seed_2029,2029,False,harmonic,0.1511742370974546,0.1511742370974546
encoder_seed_2029,2029,False,ninapro_db10_meganepro,0.1788777949655463,0.1790184221628463
encoder_seed_2029,2029,False,physionet_grabmyo,0.180002812543946,0.180002812543946
encoder_seed_2029,2029,False,physionet_hyser,0.1762058782168471,0.176627759808747
encoder_seed_2029,2030,False,emg2pose,0.170974690360797,0.139472267097469
encoder_seed_2029,2030,False,emg2qwerty,0.1557619816908993,0.1855142703284868
encoder_seed_2029,2030,False,harmonic,0.1743403338718362,0.1748788368336025
encoder_seed_2029,2030,False,ninapro_db10_meganepro,0.165589660743134,0.165589660743134
encoder_seed_2029,2030,False,physionet_grabmyo,0.1715131933225632,0.1715131933225632
encoder_seed_2029,2030,False,physionet_hyser,0.16182014001077,0.1630317716747442
encoder_seed_2029,2031,False,emg2pose,0.1784134881149806,0.1511885019347706
encoder_seed_2029,2031,False,emg2qwerty,0.1264510779436152,0.1504975124378109
encoder_seed_2029,2031,False,harmonic,0.1782752902155887,0.1786898839137645
encoder_seed_2029,2031,False,ninapro_db10_meganepro,0.1706744057490326,0.1706744057490326
encoder_seed_2029,2031,False,physionet_grabmyo,0.175787728026534,0.1755113322277501
encoder_seed_2029,2031,False,physionet_hyser,0.1703980099502487,0.1734383637368712
encoder_seed_2029,2032,False,emg2pose,0.1805574625840999,0.2081559796787038
encoder_seed_2029,2032,False,emg2qwerty,0.1543320060414664,0.1243992860085129
encoder_seed_2029,2032,False,harmonic,0.1552931484278456,0.1558423726486338
encoder_seed_2029,2032,False,ninapro_db10_meganepro,0.1705341205547164,0.1705341205547164
encoder_seed_2029,2032,False,physionet_grabmyo,0.168886447892352,0.168886447892352
encoder_seed_2029,2032,False,physionet_hyser,0.1703968144995194,0.1721817932170808
encoder_seed_2029,2033,False,emg2pose,0.1716359865180191,0.1945812807881773
encoder_seed_2029,2033,False,emg2qwerty,0.1457091003370495,0.1204303863106041
encoder_seed_2029,2033,False,harmonic,0.18796992481203,0.1884884625356494
encoder_seed_2029,2033,False,ninapro_db10_meganepro,0.1624319419237749,0.1625615763546798
encoder_seed_2029,2033,False,physionet_grabmyo,0.1664506092818252,0.1664506092818252
encoder_seed_2029,2033,False,physionet_hyser,0.165802437127301,0.167487684729064
encoder_seed_2029,2034,False,emg2pose,0.1910158949550794,0.1778852798894264
encoder_seed_2029,2034,False,emg2qwerty,0.1143054595715273,0.1266067726330338
encoder_seed_2029,2034,False,harmonic,0.1752591568762957,0.1758120248790601
encoder_seed_2029,2034,False,ninapro_db10_meganepro,0.1729094678645473,0.1729094678645473
encoder_seed_2029,2034,False,physionet_grabmyo,0.1749827228749136,0.1748445058742225
encoder_seed_2029,2034,False,physionet_hyser,0.1715272978576364,0.1719419488597097
encoder_seed_2029,2035,False,emg2pose,0.1814564265817747,0.1673962063934208
encoder_seed_2029,2035,False,emg2qwerty,0.1156652075872131,0.1283989919087412
encoder_seed_2029,2035,False,harmonic,0.1944554980766679,0.1945881416633506
encoder_seed_2029,2035,False,ninapro_db10_meganepro,0.1650086218331343,0.1646106910730866
encoder_seed_2029,2035,False,physionet_grabmyo,0.1721713755139939,0.1730998806207719
encoder_seed_2029,2035,False,physionet_hyser,0.1712428704072158,0.1719060883406287
encoder_seed_2029,2026,True,emg2pose,0.1912832929782082,0.1672126477709728
encoder_seed_2029,2026,True,emg2qwerty,0.134453781512605,0.1311778948867682
encoder_seed_2029,2026,True,harmonic,0.1380145278450363,0.1313203247400655
encoder_seed_2029,2026,True,ninapro_db10_meganepro,0.1787494658880501,0.2424156103119213
encoder_seed_2029,2026,True,physionet_grabmyo,0.1787494658880501,0.1989745050562598
encoder_seed_2029,2026,True,physionet_hyser,0.1787494658880501,0.1288990172340122
encoder_seed_2029,2027,True,emg2pose,0.1808014911463187,0.1288776461190254
encoder_seed_2029,2027,True,emg2qwerty,0.1200905338836373,0.1749434163227266
encoder_seed_2029,2027,True,harmonic,0.1978431633604047,0.2573558780455332
encoder_seed_2029,2027,True,ninapro_db10_meganepro,0.1666888563440287,0.1346025828784449
encoder_seed_2029,2027,True,physionet_grabmyo,0.1676208227932366,0.1352682731993076
encoder_seed_2029,2027,True,physionet_hyser,0.1669551324723738,0.168952203434962
encoder_seed_2029,2028,True,emg2pose,0.1799202127659574,0.1228723404255319
encoder_seed_2029,2028,True,emg2qwerty,0.119813829787234,0.1704787234042553
encoder_seed_2029,2028,True,harmonic,0.1976063829787234,0.1686170212765957
encoder_seed_2029,2028,True,ninapro_db10_meganepro,0.1682180851063829,0.1551861702127659
encoder_seed_2029,2028,True,physionet_grabmyo,0.1716755319148936,0.1190159574468085
encoder_seed_2029,2028,True,physionet_hyser,0.1627659574468085,0.2638297872340425
encoder_seed_2029,2029,True,emg2pose,0.1868935452116439,0.1852060188440444
encoder_seed_2029,2029,True,emg2qwerty,0.1268457319645619,0.26648853888342
encoder_seed_2029,2029,True,harmonic,0.1511742370974546,0.1313458022781606
encoder_seed_2029,2029,True,ninapro_db10_meganepro,0.1788777949655463,0.1387990437350583
encoder_seed_2029,2029,True,physionet_grabmyo,0.180002812543946,0.1162986921670651
encoder_seed_2029,2029,True,physionet_hyser,0.1762058782168471,0.1618619040922514
encoder_seed_2029,2030,True,emg2pose,0.170974690360797,0.17380183091007
encoder_seed_2029,2030,True,emg2qwerty,0.1557619816908993,0.1215670436187399
encoder_seed_2029,2030,True,harmonic,0.1743403338718362,0.1560312331717824
encoder_seed_2029,2030,True,ninapro_db10_meganepro,0.165589660743134,0.1252019386106623
encoder_seed_2029,2030,True,physionet_grabmyo,0.1715131933225632,0.1573774905761981
encoder_seed_2029,2030,True,physionet_hyser,0.16182014001077,0.2660204631125471
encoder_seed_2029,2031,True,emg2pose,0.1784134881149806,0.126865671641791
encoder_seed_2029,2031,True,emg2qwerty,0.1264510779436152,0.1159480375898286
encoder_seed_2029,2031,True,harmonic,0.1782752902155887,0.1843559977888336
encoder_seed_2029,2031,True,ninapro_db10_meganepro,0.1706744057490326,0.1605859590934217
encoder_seed_2029,2031,True,physionet_grabmyo,0.175787728026534,0.1325317855168601
encoder_seed_2029,2031,True,physionet_hyser,0.1703980099502487,0.2797125483692648
encoder_seed_2029,2032,True,emg2pose,0.1805574625840999,0.1618838390773033
encoder_seed_2029,2032,True,emg2qwerty,0.1543320060414664,0.1686118357819579
encoder_seed_2029,2032,True,harmonic,0.1552931484278456,0.2397363723740217
encoder_seed_2029,2032,True,ninapro_db10_meganepro,0.1705341205547164,0.1416998489633393
encoder_seed_2029,2032,True,physionet_grabmyo,0.168886447892352,0.1353837704242757
encoder_seed_2029,2032,True,physionet_hyser,0.1703968144995194,0.152684333379102
encoder_seed_2029,2033,True,emg2pose,0.1716359865180191,0.1488203266787658
encoder_seed_2029,2033,True,emg2qwerty,0.1457091003370495,0.229841845994296
encoder_seed_2029,2033,True,harmonic,0.18796992481203,0.152968628467721
encoder_seed_2029,2033,True,ninapro_db10_meganepro,0.1624319419237749,0.1479128856624319
encoder_seed_2029,2033,True,physionet_grabmyo,0.1664506092818252,0.1718952553798289
encoder_seed_2029,2033,True,physionet_hyser,0.165802437127301,0.1485610578169562
encoder_seed_2029,2034,True,emg2pose,0.1910158949550794,0.2324809951624049
encoder_seed_2029,2034,True,emg2qwerty,0.1143054595715273,0.1445749827228749
encoder_seed_2029,2034,True,harmonic,0.1752591568762957,0.1928127159640635
encoder_seed_2029,2034,True,ninapro_db10_meganepro,0.1729094678645473,0.1311679336558396
encoder_seed_2029,2034,True,physionet_grabmyo,0.1749827228749136,0.1469246717346233
encoder_seed_2029,2034,True,physionet_hyser,0.1715272978576364,0.1520387007601935
encoder_seed_2029,2035,True,emg2pose,0.1814564265817747,0.1261440509351372
encoder_seed_2029,2035,True,emg2qwerty,0.1156652075872131,0.2481761506831144
encoder_seed_2029,2035,True,harmonic,0.1944554980766679,0.1408674890569041
encoder_seed_2029,2035,True,ninapro_db10_meganepro,0.1650086218331343,0.1534686297917495
encoder_seed_2029,2035,True,physionet_grabmyo,0.1721713755139939,0.1407348454702215
encoder_seed_2029,2035,True,physionet_hyser,0.1712428704072158,0.190608834062873
encoder_seed_2030,2026,False,emg2pose,0.1912832929782082,0.1655034895314057
encoder_seed_2030,2026,False,emg2qwerty,0.134453781512605,0.1571001281868679
encoder_seed_2030,2026,False,harmonic,0.1380145278450363,0.1382993875516308
encoder_seed_2030,2026,False,ninapro_db10_meganepro,0.1787494658880501,0.1786070360347529
encoder_seed_2030,2026,False,physionet_grabmyo,0.1787494658880501,0.1787494658880501
encoder_seed_2030,2026,False,physionet_hyser,0.1787494658880501,0.1817404928072924
encoder_seed_2030,2027,False,emg2pose,0.1808014911463187,0.176008520836107
encoder_seed_2030,2027,False,emg2qwerty,0.1200905338836373,0.1246172280655039
encoder_seed_2030,2027,False,harmonic,0.1978431633604047,0.1979763014245772
encoder_seed_2030,2027,False,ninapro_db10_meganepro,0.1666888563440287,0.1666888563440287
encoder_seed_2030,2027,False,physionet_grabmyo,0.1676208227932366,0.1676208227932366
encoder_seed_2030,2027,False,physionet_hyser,0.1669551324723738,0.1670882705365464
encoder_seed_2030,2028,False,emg2pose,0.1799202127659574,0.1621010638297872
encoder_seed_2030,2028,False,emg2qwerty,0.119813829787234,0.1369680851063829
encoder_seed_2030,2028,False,harmonic,0.1976063829787234,0.1977393617021276
encoder_seed_2030,2028,False,ninapro_db10_meganepro,0.1682180851063829,0.1682180851063829
encoder_seed_2030,2028,False,physionet_grabmyo,0.1716755319148936,0.1716755319148936
encoder_seed_2030,2028,False,physionet_hyser,0.1627659574468085,0.1632978723404255
encoder_seed_2030,2029,False,emg2pose,0.1868935452116439,0.1788777949655463
encoder_seed_2030,2029,False,emg2qwerty,0.1268457319645619,0.1345802278160596
encoder_seed_2030,2029,False,harmonic,0.1511742370974546,0.1513148642947546
encoder_seed_2030,2029,False,ninapro_db10_meganepro,0.1788777949655463,0.1788777949655463
encoder_seed_2030,2029,False,physionet_grabmyo,0.180002812543946,0.180002812543946
encoder_seed_2030,2029,False,physionet_hyser,0.1762058782168471,0.1763465054141471
encoder_seed_2030,2030,False,emg2pose,0.170974690360797,0.1452611739364566
encoder_seed_2030,2030,False,emg2qwerty,0.1557619816908993,0.1802638664512655
encoder_seed_2030,2030,False,harmonic,0.1743403338718362,0.1744749596122778
encoder_seed_2030,2030,False,ninapro_db10_meganepro,0.165589660743134,0.1657242864835756
encoder_seed_2030,2030,False,physionet_grabmyo,0.1715131933225632,0.1715131933225632
encoder_seed_2030,2030,False,physionet_hyser,0.16182014001077,0.162762520193861
encoder_seed_2030,2031,False,emg2pose,0.1784134881149806,0.1596185737976782
encoder_seed_2030,2031,False,emg2qwerty,0.1264510779436152,0.1415146489773355
encoder_seed_2030,2031,False,harmonic,0.1782752902155887,0.1782752902155887
encoder_seed_2030,2031,False,ninapro_db10_meganepro,0.1706744057490326,0.1709508015478164
encoder_seed_2030,2031,False,physionet_grabmyo,0.175787728026534,0.1759259259259259
encoder_seed_2030,2031,False,physionet_hyser,0.1703980099502487,0.173714759535655
encoder_seed_2030,2032,False,emg2pose,0.1805574625840999,0.2019772071948373
encoder_seed_2030,2032,False,emg2qwerty,0.1543320060414664,0.1304407524371824
encoder_seed_2030,2032,False,harmonic,0.1552931484278456,0.1558423726486338
encoder_seed_2030,2032,False,ninapro_db10_meganepro,0.1705341205547164,0.1705341205547164
encoder_seed_2030,2032,False,physionet_grabmyo,0.168886447892352,0.168886447892352
encoder_seed_2030,2032,False,physionet_hyser,0.1703968144995194,0.1723190992722779
encoder_seed_2030,2033,False,emg2pose,0.1716359865180191,0.1900440757065076
encoder_seed_2030,2033,False,emg2qwerty,0.1457091003370495,0.1250972258231786
encoder_seed_2030,2033,False,harmonic,0.18796992481203,0.1882291936738397
encoder_seed_2030,2033,False,ninapro_db10_meganepro,0.1624319419237749,0.1625615763546798
encoder_seed_2030,2033,False,physionet_grabmyo,0.1664506092818252,0.1665802437127301
encoder_seed_2030,2033,False,physionet_hyser,0.165802437127301,0.167487684729064
encoder_seed_2030,2034,False,emg2pose,0.1910158949550794,0.1861782999308915
encoder_seed_2030,2034,False,emg2qwerty,0.1143054595715273,0.1183137525915687
encoder_seed_2030,2034,False,harmonic,0.1752591568762957,0.1752591568762957
encoder_seed_2030,2034,False,ninapro_db10_meganepro,0.1729094678645473,0.1729094678645473
encoder_seed_2030,2034,False,physionet_grabmyo,0.1749827228749136,0.1749827228749136
encoder_seed_2030,2034,False,physionet_hyser,0.1715272978576364,0.172356599861783
encoder_seed_2030,2035,False,emg2pose,0.1814564265817747,0.1638148295529911
encoder_seed_2030,2035,False,emg2qwerty,0.1156652075872131,0.1317150815758058
encoder_seed_2030,2035,False,harmonic,0.1944554980766679,0.1948534288367157
encoder_seed_2030,2035,False,ninapro_db10_meganepro,0.1650086218331343,0.1647433346597692
encoder_seed_2030,2035,False,physionet_grabmyo,0.1721713755139939,0.172436662687359
encoder_seed_2030,2035,False,physionet_hyser,0.1712428704072158,0.172436662687359
encoder_seed_2030,2026,True,emg2pose,0.1912832929782082,0.1736219911693491
encoder_seed_2030,2026,True,emg2qwerty,0.134453781512605,0.1079618287993163
encoder_seed_2030,2026,True,harmonic,0.1380145278450363,0.1506907847884916
encoder_seed_2030,2026,True,ninapro_db10_meganepro,0.1787494658880501,0.2492522432701894
encoder_seed_2030,2026,True,physionet_grabmyo,0.1787494658880501,0.1857285286996154
encoder_seed_2030,2026,True,physionet_hyser,0.1787494658880501,0.132744623273038
encoder_seed_2030,2027,True,emg2pose,0.1808014911463187,0.13486885900679
encoder_seed_2030,2027,True,emg2qwerty,0.1200905338836373,0.1524430834775662
encoder_seed_2030,2027,True,harmonic,0.1978431633604047,0.2942351218213287
encoder_seed_2030,2027,True,ninapro_db10_meganepro,0.1666888563440287,0.1075755558514179
encoder_seed_2030,2027,True,physionet_grabmyo,0.1676208227932366,0.1456530422047663
encoder_seed_2030,2027,True,physionet_hyser,0.1669551324723738,0.1652243376381307
encoder_seed_2030,2028,True,emg2pose,0.1799202127659574,0.1210106382978723
encoder_seed_2030,2028,True,emg2qwerty,0.119813829787234,0.1164893617021276
encoder_seed_2030,2028,True,harmonic,0.1976063829787234,0.2011968085106383
encoder_seed_2030,2028,True,ninapro_db10_meganepro,0.1682180851063829,0.1420212765957446
encoder_seed_2030,2028,True,physionet_grabmyo,0.1716755319148936,0.267686170212766
encoder_seed_2030,2028,True,physionet_hyser,0.1627659574468085,0.151595744680851
encoder_seed_2030,2029,True,emg2pose,0.1868935452116439,0.1556743074110533
encoder_seed_2030,2029,True,emg2qwerty,0.1268457319645619,0.1302207846997609
encoder_seed_2030,2029,True,harmonic,0.1511742370974546,0.1663619744058501
encoder_seed_2030,2029,True,ninapro_db10_meganepro,0.1788777949655463,0.1302207846997609
encoder_seed_2030,2029,True,physionet_grabmyo,0.180002812543946,0.2382224722261285
encoder_seed_2030,2029,True,physionet_hyser,0.1762058782168471,0.1792996765574462
encoder_seed_2030,2030,True,emg2pose,0.170974690360797,0.1517232094776521
encoder_seed_2030,2030,True,emg2qwerty,0.1557619816908993,0.1433764135702746
encoder_seed_2030,2030,True,harmonic,0.1743403338718362,0.1507808292945611
encoder_seed_2030,2030,True,ninapro_db10_meganepro,0.165589660743134,0.1548196015078083
encoder_seed_2030,2030,True,physionet_grabmyo,0.1715131933225632,0.1818793753365643
encoder_seed_2030,2030,True,physionet_hyser,0.16182014001077,0.2174205708131394
encoder_seed_2030,2031,True,emg2pose,0.1784134881149806,0.1105583195135433
encoder_seed_2030,2031,True,emg2qwerty,0.1264510779436152,0.1466279712548369
encoder_seed_2030,2031,True,harmonic,0.1782752902155887,0.1166390270867882
encoder_seed_2030,2031,True,ninapro_db10_meganepro,0.1706744057490326,0.1632117191818684
encoder_seed_2030,2031,True,physionet_grabmyo,0.175787728026534,0.2740464344941957
encoder_seed_2030,2031,True,physionet_hyser,0.1703980099502487,0.1889165284687672
encoder_seed_2030,2032,True,emg2pose,0.1805574625840999,0.1315392008787587
encoder_seed_2030,2032,True,emg2qwerty,0.1543320060414664,0.1856377866263902
encoder_seed_2030,2032,True,harmonic,0.1552931484278456,0.2477001235754496
encoder_seed_2030,2032,True,ninapro_db10_meganepro,0.1705341205547164,0.1587257998077715
encoder_seed_2030,2032,True,physionet_grabmyo,0.168886447892352,0.1403267884113689
encoder_seed_2030,2032,True,physionet_hyser,0.1703968144995194,0.1360703007002608
encoder_seed_2030,2033,True,emg2pose,0.1716359865180191,0.1731915996888773
encoder_seed_2030,2033,True,emg2qwerty,0.1457091003370495,0.2588799585169821
encoder_seed_2030,2033,True,harmonic,0.18796992481203,0.1459683691988592
encoder_seed_2030,2033,True,ninapro_db10_meganepro,0.1624319419237749,0.1197822141560798
encoder_seed_2030,2033,True,physionet_grabmyo,0.1664506092818252,0.1711174487943998
encoder_seed_2030,2033,True,physionet_hyser,0.165802437127301,0.1310604096448016
encoder_seed_2030,2034,True,emg2pose,0.1910158949550794,0.2208707671043538
encoder_seed_2030,2034,True,emg2qwerty,0.1143054595715273,0.149689011748445
encoder_seed_2030,2034,True,harmonic,0.1752591568762957,0.1666897028334485
encoder_seed_2030,2034,True,ninapro_db10_meganepro,0.1729094678645473,0.1326883206634416
encoder_seed_2030,2034,True,physionet_grabmyo,0.1749827228749136,0.1665514858327574
encoder_seed_2030,2034,True,physionet_hyser,0.1715272978576364,0.1635107118175535
encoder_seed_2030,2035,True,emg2pose,0.1814564265817747,0.1153999204138479
encoder_seed_2030,2035,True,emg2qwerty,0.1156652075872131,0.2560021222973869
encoder_seed_2030,2035,True,harmonic,0.1944554980766679,0.1632842552062607
encoder_seed_2030,2035,True,ninapro_db10_meganepro,0.1650086218331343,0.1774771189812972
encoder_seed_2030,2035,True,physionet_grabmyo,0.1721713755139939,0.1620904629261175
encoder_seed_2030,2035,True,physionet_hyser,0.1712428704072158,0.1257461201750895
