run_label,seed,shuffled_label_control,true_dataset,pred_dataset,count,row_fraction
encoder_seed_2026,2034,True,harmonic,ninapro_db10_meganepro,0,0.0
encoder_seed_2026,2034,True,harmonic,physionet_grabmyo,90,0.0709779179810725
encoder_seed_2026,2034,True,harmonic,physionet_hyser,0,0.0
encoder_seed_2026,2034,True,ninapro_db10_meganepro,emg2pose,72,0.0575539568345323
encoder_seed_2026,2034,True,ninapro_db10_meganepro,emg2qwerty,138,0.1103117505995203
encoder_seed_2026,2034,True,ninapro_db10_meganepro,harmonic,208,0.1662669864108713
encoder_seed_2026,2034,True,ninapro_db10_meganepro,ninapro_db10_meganepro,105,0.0839328537170263
encoder_seed_2026,2034,True,ninapro_db10_meganepro,physionet_grabmyo,302,0.2414068745003997
encoder_seed_2026,2034,True,ninapro_db10_meganepro,physionet_hyser,426,0.3405275779376499
encoder_seed_2026,2034,True,physionet_grabmyo,emg2pose,99,0.0781990521327014
encoder_seed_2026,2034,True,physionet_grabmyo,emg2qwerty,420,0.3317535545023696
encoder_seed_2026,2034,True,physionet_grabmyo,harmonic,229,0.1808846761453396
encoder_seed_2026,2034,True,physionet_grabmyo,ninapro_db10_meganepro,115,0.0908372827804107
encoder_seed_2026,2034,True,physionet_grabmyo,physionet_grabmyo,289,0.2282780410742496
encoder_seed_2026,2034,True,physionet_grabmyo,physionet_hyser,114,0.0900473933649289
encoder_seed_2026,2034,True,physionet_hyser,emg2pose,323,0.2602739726027397
encoder_seed_2026,2034,True,physionet_hyser,emg2qwerty,61,0.0491539081385979
encoder_seed_2026,2034,True,physionet_hyser,harmonic,123,0.0991136180499597
encoder_seed_2026,2034,True,physionet_hyser,ninapro_db10_meganepro,417,0.3360193392425463
encoder_seed_2026,2034,True,physionet_hyser,physionet_grabmyo,170,0.136986301369863
encoder_seed_2026,2034,True,physionet_hyser,physionet_hyser,147,0.1184528605962933
encoder_seed_2026,2035,True,emg2pose,emg2pose,226,0.1652046783625731
encoder_seed_2026,2035,True,emg2pose,emg2qwerty,292,0.2134502923976608
encoder_seed_2026,2035,True,emg2pose,harmonic,239,0.1747076023391812
encoder_seed_2026,2035,True,emg2pose,ninapro_db10_meganepro,233,0.1703216374269006
encoder_seed_2026,2035,True,emg2pose,physionet_grabmyo,182,0.1330409356725146
encoder_seed_2026,2035,True,emg2pose,physionet_hyser,196,0.1432748538011695
encoder_seed_2026,2035,True,emg2qwerty,emg2pose,98,0.1123853211009174
encoder_seed_2026,2035,True,emg2qwerty,emg2qwerty,102,0.1169724770642201
encoder_seed_2026,2035,True,emg2qwerty,harmonic,236,0.2706422018348624
encoder_seed_2026,2035,True,emg2qwerty,ninapro_db10_meganepro,170,0.1949541284403669
encoder_seed_2026,2035,True,emg2qwerty,physionet_grabmyo,162,0.1857798165137614
encoder_seed_2026,2035,True,emg2qwerty,physionet_hyser,104,0.1192660550458715
encoder_seed_2026,2035,True,harmonic,emg2pose,0,0.0
encoder_seed_2026,2035,True,harmonic,emg2qwerty,98,0.0668485675306957
encoder_seed_2026,2035,True,harmonic,harmonic,494,0.3369713506139154
encoder_seed_2026,2035,True,harmonic,ninapro_db10_meganepro,13,0.0088676671214188
encoder_seed_2026,2035,True,harmonic,physionet_grabmyo,0,0.0
encoder_seed_2026,2035,True,harmonic,physionet_hyser,861,0.58731241473397
encoder_seed_2026,2035,True,ninapro_db10_meganepro,emg2pose,161,0.1294212218649517
encoder_seed_2026,2035,True,ninapro_db10_meganepro,emg2qwerty,413,0.3319935691318328
encoder_seed_2026,2035,True,ninapro_db10_meganepro,harmonic,85,0.0683279742765273
encoder_seed_2026,2035,True,ninapro_db10_meganepro,ninapro_db10_meganepro,108,0.0868167202572347
encoder_seed_2026,2035,True,ninapro_db10_meganepro,physionet_grabmyo,379,0.3046623794212219
encoder_seed_2026,2035,True,ninapro_db10_meganepro,physionet_hyser,98,0.0787781350482315
encoder_seed_2026,2035,True,physionet_grabmyo,emg2pose,114,0.0878274268104776
encoder_seed_2026,2035,True,physionet_grabmyo,emg2qwerty,195,0.150231124807396
encoder_seed_2026,2035,True,physionet_grabmyo,harmonic,52,0.0400616332819722
encoder_seed_2026,2035,True,physionet_grabmyo,ninapro_db10_meganepro,185,0.1425269645608628
encoder_seed_2026,2035,True,physionet_grabmyo,physionet_grabmyo,414,0.3189522342064715
encoder_seed_2026,2035,True,physionet_grabmyo,physionet_hyser,338,0.2604006163328197
encoder_seed_2026,2035,True,physionet_hyser,emg2pose,292,0.2261812548412083
encoder_seed_2026,2035,True,physionet_hyser,emg2qwerty,216,0.1673121611154144
encoder_seed_2026,2035,True,physionet_hyser,harmonic,129,0.0999225406661502
encoder_seed_2026,2035,True,physionet_hyser,ninapro_db10_meganepro,138,0.1068938807126258
encoder_seed_2026,2035,True,physionet_hyser,physionet_grabmyo,127,0.0983733539891557
encoder_seed_2026,2035,True,physionet_hyser,physionet_hyser,389,0.3013168086754454
encoder_seed_2027,2026,False,emg2pose,emg2pose,957,0.7125837676842889
encoder_seed_2027,2026,False,emg2pose,emg2qwerty,365,0.2717795979151154
encoder_seed_2027,2026,False,emg2pose,harmonic,0,0.0
encoder_seed_2027,2026,False,emg2pose,ninapro_db10_meganepro,0,0.0
encoder_seed_2027,2026,False,emg2pose,physionet_grabmyo,1,0.0007446016381236
encoder_seed_2027,2026,False,emg2pose,physionet_hyser,20,0.014892032762472
encoder_seed_2027,2026,False,emg2qwerty,emg2pose,171,0.1811440677966101
encoder_seed_2027,2026,False,emg2qwerty,emg2qwerty,771,0.8167372881355932
encoder_seed_2027,2026,False,emg2qwerty,harmonic,0,0.0
encoder_seed_2027,2026,False,emg2qwerty,ninapro_db10_meganepro,0,0.0
encoder_seed_2027,2026,False,emg2qwerty,physionet_grabmyo,0,0.0
encoder_seed_2027,2026,False,emg2qwerty,physionet_hyser,2,0.0021186440677966
encoder_seed_2027,2026,False,harmonic,emg2pose,0,0.0
encoder_seed_2027,2026,False,harmonic,emg2qwerty,0,0.0
encoder_seed_2027,2026,False,harmonic,harmonic,969,1.0
encoder_seed_2027,2026,False,harmonic,ninapro_db10_meganepro,0,0.0
encoder_seed_2027,2026,False,harmonic,physionet_grabmyo,0,0.0
encoder_seed_2027,2026,False,harmonic,physionet_hyser,0,0.0
encoder_seed_2027,2026,False,ninapro_db10_meganepro,emg2pose,0,0.0
encoder_seed_2027,2026,False,ninapro_db10_meganepro,emg2qwerty,0,0.0
encoder_seed_2027,2026,False,ninapro_db10_meganepro,harmonic,0,0.0
encoder_seed_2027,2026,False,ninapro_db10_meganepro,ninapro_db10_meganepro,1254,0.999203187250996
encoder_seed_2027,2026,False,ninapro_db10_meganepro,physionet_grabmyo,1,0.0007968127490039
encoder_seed_2027,2026,False,ninapro_db10_meganepro,physionet_hyser,0,0.0
encoder_seed_2027,2026,False,physionet_grabmyo,emg2pose,0,0.0
encoder_seed_2027,2026,False,physionet_grabmyo,emg2qwerty,0,0.0
encoder_seed_2027,2026,False,physionet_grabmyo,harmonic,0,0.0
encoder_seed_2027,2026,False,physionet_grabmyo,ninapro_db10_meganepro,0,0.0
encoder_seed_2027,2026,False,physionet_grabmyo,physionet_grabmyo,1255,1.0
encoder_seed_2027,2026,False,physionet_grabmyo,physionet_hyser,0,0.0
encoder_seed_2027,2026,False,physionet_hyser,emg2pose,0,0.0
encoder_seed_2027,2026,False,physionet_hyser,emg2qwerty,0,0.0
encoder_seed_2027,2026,False,physionet_hyser,harmonic,0,0.0
encoder_seed_2027,2026,False,physionet_hyser,ninapro_db10_meganepro,0,0.0
encoder_seed_2027,2026,False,physionet_hyser,physionet_grabmyo,0,0.0
encoder_seed_2027,2026,False,physionet_hyser,physionet_hyser,1255,1.0
encoder_seed_2027,2027,False,emg2pose,emg2pose,1036,0.7628865979381443
encoder_seed_2027,2027,False,emg2pose,emg2qwerty,319,0.2349042709867452
encoder_seed_2027,2027,False,emg2pose,harmonic,1,0.0007363770250368
encoder_seed_2027,2027,False,emg2pose,ninapro_db10_meganepro,0,0.0
encoder_seed_2027,2027,False,emg2pose,physionet_grabmyo,0,0.0
encoder_seed_2027,2027,False,emg2pose,physionet_hyser,2,0.0014727540500736
encoder_seed_2027,2027,False,emg2qwerty,emg2pose,256,0.2838137472283814
encoder_seed_2027,2027,False,emg2qwerty,emg2qwerty,643,0.7128603104212861
encoder_seed_2027,2027,False,emg2qwerty,harmonic,0,0.0
encoder_seed_2027,2027,False,emg2qwerty,ninapro_db10_meganepro,0,0.0
encoder_seed_2027,2027,False,emg2qwerty,physionet_grabmyo,0,0.0
encoder_seed_2027,2027,False,emg2qwerty,physionet_hyser,3,0.0033259423503325
encoder_seed_2027,2027,False,harmonic,emg2pose,0,0.0
encoder_seed_2027,2027,False,harmonic,emg2qwerty,0,0.0
encoder_seed_2027,2027,False,harmonic,harmonic,1486,1.0
encoder_seed_2027,2027,False,harmonic,ninapro_db10_meganepro,0,0.0
encoder_seed_2027,2027,False,harmonic,physionet_grabmyo,0,0.0
encoder_seed_2027,2027,False,harmonic,physionet_hyser,0,0.0
encoder_seed_2027,2027,False,ninapro_db10_meganepro,emg2pose,0,0.0
encoder_seed_2027,2027,False,ninapro_db10_meganepro,emg2qwerty,0,0.0
encoder_seed_2027,2027,False,ninapro_db10_meganepro,harmonic,0,0.0
encoder_seed_2027,2027,False,ninapro_db10_meganepro,ninapro_db10_meganepro,1252,1.0
encoder_seed_2027,2027,False,ninapro_db10_meganepro,physionet_grabmyo,0,0.0
encoder_seed_2027,2027,False,ninapro_db10_meganepro,physionet_hyser,0,0.0
encoder_seed_2027,2027,False,physionet_grabmyo,emg2pose,0,0.0
encoder_seed_2027,2027,False,physionet_grabmyo,emg2qwerty,0,0.0
encoder_seed_2027,2027,False,physionet_grabmyo,harmonic,0,0.0
encoder_seed_2027,2027,False,physionet_grabmyo,ninapro_db10_meganepro,0,0.0
encoder_seed_2027,2027,False,physionet_grabmyo,physionet_grabmyo,1259,1.0
encoder_seed_2027,2027,False,physionet_grabmyo,physionet_hyser,0,0.0
encoder_seed_2027,2027,False,physionet_hyser,emg2pose,0,0.0
encoder_seed_2027,2027,False,physionet_hyser,emg2qwerty,0,0.0
encoder_seed_2027,2027,False,physionet_hyser,harmonic,0,0.0
encoder_seed_2027,2027,False,physionet_hyser,ninapro_db10_meganepro,0,0.0
encoder_seed_2027,2027,False,physionet_hyser,physionet_grabmyo,0,0.0
encoder_seed_2027,2027,False,physionet_hyser,physionet_hyser,1254,1.0
encoder_seed_2027,2028,False,emg2pose,emg2pose,1053,0.7782705099778271
encoder_seed_2027,2028,False,emg2pose,emg2qwerty,297,0.2195121951219512
encoder_seed_2027,2028,False,emg2pose,harmonic,0,0.0
encoder_seed_2027,2028,False,emg2pose,ninapro_db10_meganepro,0,0.0
encoder_seed_2027,2028,False,emg2pose,physionet_grabmyo,0,0.0
encoder_seed_2027,2028,False,emg2pose,physionet_hyser,3,0.0022172949002217
encoder_seed_2027,2028,False,emg2qwerty,emg2pose,165,0.1831298557158712
encoder_seed_2027,2028,False,emg2qwerty,emg2qwerty,733,0.8135405105438401
encoder_seed_2027,2028,False,emg2qwerty,harmonic,0,0.0
encoder_seed_2027,2028,False,emg2qwerty,ninapro_db10_meganepro,2,0.002219755826859
encoder_seed_2027,2028,False,emg2qwerty,physionet_grabmyo,0,0.0
encoder_seed_2027,2028,False,emg2qwerty,physionet_hyser,1,0.0011098779134295
encoder_seed_2027,2028,False,harmonic,emg2pose,0,0.0
encoder_seed_2027,2028,False,harmonic,emg2qwerty,0,0.0
encoder_seed_2027,2028,False,harmonic,harmonic,1486,1.0
encoder_seed_2027,2028,False,harmonic,ninapro_db10_meganepro,0,0.0
encoder_seed_2027,2028,False,harmonic,physionet_grabmyo,0,0.0
encoder_seed_2027,2028,False,harmonic,physionet_hyser,0,0.0
encoder_seed_2027,2028,False,ninapro_db10_meganepro,emg2pose,0,0.0
encoder_seed_2027,2028,False,ninapro_db10_meganepro,emg2qwerty,0,0.0
encoder_seed_2027,2028,False,ninapro_db10_meganepro,harmonic,0,0.0
encoder_seed_2027,2028,False,ninapro_db10_meganepro,ninapro_db10_meganepro,1265,1.0
encoder_seed_2027,2028,False,ninapro_db10_meganepro,physionet_grabmyo,0,0.0
encoder_seed_2027,2028,False,ninapro_db10_meganepro,physionet_hyser,0,0.0
encoder_seed_2027,2028,False,physionet_grabmyo,emg2pose,0,0.0
encoder_seed_2027,2028,False,physionet_grabmyo,emg2qwerty,0,0.0
encoder_seed_2027,2028,False,physionet_grabmyo,harmonic,0,0.0
encoder_seed_2027,2028,False,physionet_grabmyo,ninapro_db10_meganepro,0,0.0
encoder_seed_2027,2028,False,physionet_grabmyo,physionet_grabmyo,1291,1.0
encoder_seed_2027,2028,False,physionet_grabmyo,physionet_hyser,0,0.0
encoder_seed_2027,2028,False,physionet_hyser,emg2pose,1,0.0008169934640522
encoder_seed_2027,2028,False,physionet_hyser,emg2qwerty,0,0.0
encoder_seed_2027,2028,False,physionet_hyser,harmonic,0,0.0
encoder_seed_2027,2028,False,physionet_hyser,ninapro_db10_meganepro,0,0.0
encoder_seed_2027,2028,False,physionet_hyser,physionet_grabmyo,0,0.0
encoder_seed_2027,2028,False,physionet_hyser,physionet_hyser,1223,0.9991830065359476
encoder_seed_2027,2029,False,emg2pose,emg2pose,1133,0.8525206922498119
encoder_seed_2027,2029,False,emg2pose,emg2qwerty,196,0.1474793077501881
encoder_seed_2027,2029,False,emg2pose,harmonic,0,0.0
encoder_seed_2027,2029,False,emg2pose,ninapro_db10_meganepro,0,0.0
encoder_seed_2027,2029,False,emg2pose,physionet_grabmyo,0,0.0
encoder_seed_2027,2029,False,emg2pose,physionet_hyser,0,0.0
encoder_seed_2027,2029,False,emg2qwerty,emg2pose,134,0.1485587583148558
encoder_seed_2027,2029,False,emg2qwerty,emg2qwerty,767,0.8503325942350333
encoder_seed_2027,2029,False,emg2qwerty,harmonic,0,0.0
encoder_seed_2027,2029,False,emg2qwerty,ninapro_db10_meganepro,0,0.0
encoder_seed_2027,2029,False,emg2qwerty,physionet_grabmyo,0,0.0
encoder_seed_2027,2029,False,emg2qwerty,physionet_hyser,1,0.0011086474501108
encoder_seed_2027,2029,False,harmonic,emg2pose,0,0.0
encoder_seed_2027,2029,False,harmonic,emg2qwerty,0,0.0
encoder_seed_2027,2029,False,harmonic,harmonic,1075,1.0
encoder_seed_2027,2029,False,harmonic,ninapro_db10_meganepro,0,0.0
encoder_seed_2027,2029,False,harmonic,physionet_grabmyo,0,0.0
encoder_seed_2027,2029,False,harmonic,physionet_hyser,0,0.0
encoder_seed_2027,2029,False,ninapro_db10_meganepro,emg2pose,0,0.0
encoder_seed_2027,2029,False,ninapro_db10_meganepro,emg2qwerty,0,0.0
encoder_seed_2027,2029,False,ninapro_db10_meganepro,harmonic,0,0.0
encoder_seed_2027,2029,False,ninapro_db10_meganepro,ninapro_db10_meganepro,1272,1.0
encoder_seed_2027,2029,False,ninapro_db10_meganepro,physionet_grabmyo,0,0.0
encoder_seed_2027,2029,False,ninapro_db10_meganepro,physionet_hyser,0,0.0
encoder_seed_2027,2029,False,physionet_grabmyo,emg2pose,0,0.0
encoder_seed_2027,2029,False,physionet_grabmyo,emg2qwerty,0,0.0
encoder_seed_2027,2029,False,physionet_grabmyo,harmonic,0,0.0
encoder_seed_2027,2029,False,physionet_grabmyo,ninapro_db10_meganepro,0,0.0
encoder_seed_2027,2029,False,physionet_grabmyo,physionet_grabmyo,1280,1.0
encoder_seed_2027,2029,False,physionet_grabmyo,physionet_hyser,0,0.0
encoder_seed_2027,2029,False,physionet_hyser,emg2pose,0,0.0
encoder_seed_2027,2029,False,physionet_hyser,emg2qwerty,0,0.0
encoder_seed_2027,2029,False,physionet_hyser,harmonic,0,0.0
encoder_seed_2027,2029,False,physionet_hyser,ninapro_db10_meganepro,0,0.0
encoder_seed_2027,2029,False,physionet_hyser,physionet_grabmyo,0,0.0
encoder_seed_2027,2029,False,physionet_hyser,physionet_hyser,1253,1.0
encoder_seed_2027,2030,False,emg2pose,emg2pose,901,0.7094488188976378
encoder_seed_2027,2030,False,emg2pose,emg2qwerty,365,0.2874015748031496
encoder_seed_2027,2030,False,emg2pose,harmonic,1,0.0007874015748031
encoder_seed_2027,2030,False,emg2pose,ninapro_db10_meganepro,0,0.0
encoder_seed_2027,2030,False,emg2pose,physionet_grabmyo,0,0.0
encoder_seed_2027,2030,False,emg2pose,physionet_hyser,3,0.0023622047244094
encoder_seed_2027,2030,False,emg2qwerty,emg2pose,129,0.111495246326707
encoder_seed_2027,2030,False,emg2qwerty,emg2qwerty,1024,0.88504753673293
encoder_seed_2027,2030,False,emg2qwerty,harmonic,0,0.0
encoder_seed_2027,2030,False,emg2qwerty,ninapro_db10_meganepro,0,0.0
encoder_seed_2027,2030,False,emg2qwerty,physionet_grabmyo,0,0.0
encoder_seed_2027,2030,False,emg2qwerty,physionet_hyser,4,0.003457216940363
encoder_seed_2027,2030,False,harmonic,emg2pose,0,0.0
encoder_seed_2027,2030,False,harmonic,emg2qwerty,0,0.0
encoder_seed_2027,2030,False,harmonic,harmonic,1295,1.0
encoder_seed_2027,2030,False,harmonic,ninapro_db10_meganepro,0,0.0
encoder_seed_2027,2030,False,harmonic,physionet_grabmyo,0,0.0
encoder_seed_2027,2030,False,harmonic,physionet_hyser,0,0.0
encoder_seed_2027,2030,False,ninapro_db10_meganepro,emg2pose,0,0.0
encoder_seed_2027,2030,False,ninapro_db10_meganepro,emg2qwerty,0,0.0
encoder_seed_2027,2030,False,ninapro_db10_meganepro,harmonic,0,0.0
encoder_seed_2027,2030,False,ninapro_db10_meganepro,ninapro_db10_meganepro,1230,1.0
encoder_seed_2027,2030,False,ninapro_db10_meganepro,physionet_grabmyo,0,0.0
encoder_seed_2027,2030,False,ninapro_db10_meganepro,physionet_hyser,0,0.0
encoder_seed_2027,2030,False,physionet_grabmyo,emg2pose,0,0.0
encoder_seed_2027,2030,False,physionet_grabmyo,emg2qwerty,0,0.0
encoder_seed_2027,2030,False,physionet_grabmyo,harmonic,1,0.0007849293563579
encoder_seed_2027,2030,False,physionet_grabmyo,ninapro_db10_meganepro,0,0.0
encoder_seed_2027,2030,False,physionet_grabmyo,physionet_grabmyo,1273,0.999215070643642
encoder_seed_2027,2030,False,physionet_grabmyo,physionet_hyser,0,0.0
encoder_seed_2027,2030,False,physionet_hyser,emg2pose,0,0.0
encoder_seed_2027,2030,False,physionet_hyser,emg2qwerty,0,0.0
encoder_seed_2027,2030,False,physionet_hyser,harmonic,0,0.0
encoder_seed_2027,2030,False,physionet_hyser,ninapro_db10_meganepro,0,0.0
encoder_seed_2027,2030,False,physionet_hyser,physionet_grabmyo,0,0.0
encoder_seed_2027,2030,False,physionet_hyser,physionet_hyser,1202,1.0
encoder_seed_2027,2031,False,emg2pose,emg2pose,942,0.7296669248644462
encoder_seed_2027,2031,False,emg2pose,emg2qwerty,329,0.254841208365608
encoder_seed_2027,2031,False,emg2pose,harmonic,0,0.0
encoder_seed_2027,2031,False,emg2pose,ninapro_db10_meganepro,0,0.0
encoder_seed_2027,2031,False,emg2pose,physionet_grabmyo,0,0.0
encoder_seed_2027,2031,False,emg2pose,physionet_hyser,20,0.0154918667699457
encoder_seed_2027,2031,False,emg2qwerty,emg2pose,204,0.2229508196721311
encoder_seed_2027,2031,False,emg2qwerty,emg2qwerty,706,0.7715846994535519
encoder_seed_2027,2031,False,emg2qwerty,harmonic,0,0.0
encoder_seed_2027,2031,False,emg2qwerty,ninapro_db10_meganepro,0,0.0
encoder_seed_2027,2031,False,emg2qwerty,physionet_grabmyo,0,0.0
encoder_seed_2027,2031,False,emg2qwerty,physionet_hyser,5,0.0054644808743169
encoder_seed_2027,2031,False,harmonic,emg2pose,0,0.0
encoder_seed_2027,2031,False,harmonic,emg2qwerty,0,0.0
encoder_seed_2027,2031,False,harmonic,harmonic,1290,1.0
encoder_seed_2027,2031,False,harmonic,ninapro_db10_meganepro,0,0.0
encoder_seed_2027,2031,False,harmonic,physionet_grabmyo,0,0.0
encoder_seed_2027,2031,False,harmonic,physionet_hyser,0,0.0
encoder_seed_2027,2031,False,ninapro_db10_meganepro,emg2pose,0,0.0
encoder_seed_2027,2031,False,ninapro_db10_meganepro,emg2qwerty,0,0.0
encoder_seed_2027,2031,False,ninapro_db10_meganepro,harmonic,0,0.0
encoder_seed_2027,2031,False,ninapro_db10_meganepro,ninapro_db10_meganepro,1235,1.0
encoder_seed_2027,2031,False,ninapro_db10_meganepro,physionet_grabmyo,0,0.0
encoder_seed_2027,2031,False,ninapro_db10_meganepro,physionet_hyser,0,0.0
encoder_seed_2027,2031,False,physionet_grabmyo,emg2pose,0,0.0
encoder_seed_2027,2031,False,physionet_grabmyo,emg2qwerty,0,0.0
encoder_seed_2027,2031,False,physionet_grabmyo,harmonic,0,0.0
encoder_seed_2027,2031,False,physionet_grabmyo,ninapro_db10_meganepro,0,0.0
encoder_seed_2027,2031,False,physionet_grabmyo,physionet_grabmyo,1272,1.0
encoder_seed_2027,2031,False,physionet_grabmyo,physionet_hyser,0,0.0
encoder_seed_2027,2031,False,physionet_hyser,emg2pose,0,0.0
encoder_seed_2027,2031,False,physionet_hyser,emg2qwerty,0,0.0
encoder_seed_2027,2031,False,physionet_hyser,harmonic,0,0.0
encoder_seed_2027,2031,False,physionet_hyser,ninapro_db10_meganepro,0,0.0
encoder_seed_2027,2031,False,physionet_hyser,physionet_grabmyo,0,0.0
encoder_seed_2027,2031,False,physionet_hyser,physionet_hyser,1233,1.0
encoder_seed_2027,2032,False,emg2pose,emg2pose,1123,0.8539923954372624
encoder_seed_2027,2032,False,emg2pose,emg2qwerty,187,0.1422053231939163
encoder_seed_2027,2032,False,emg2pose,harmonic,3,0.0022813688212927
encoder_seed_2027,2032,False,emg2pose,ninapro_db10_meganepro,0,0.0
encoder_seed_2027,2032,False,emg2pose,physionet_grabmyo,0,0.0
encoder_seed_2027,2032,False,emg2pose,physionet_hyser,2,0.0015209125475285
encoder_seed_2027,2032,False,emg2qwerty,emg2pose,400,0.3558718861209964
encoder_seed_2027,2032,False,emg2qwerty,emg2qwerty,706,0.6281138790035588
encoder_seed_2027,2032,False,emg2qwerty,harmonic,0,0.0
encoder_seed_2027,2032,False,emg2qwerty,ninapro_db10_meganepro,0,0.0
encoder_seed_2027,2032,False,emg2qwerty,physionet_grabmyo,0,0.0
encoder_seed_2027,2032,False,emg2qwerty,physionet_hyser,18,0.0160142348754448
encoder_seed_2027,2032,False,harmonic,emg2pose,0,0.0
encoder_seed_2027,2032,False,harmonic,emg2qwerty,0,0.0
encoder_seed_2027,2032,False,harmonic,harmonic,1131,1.0
encoder_seed_2027,2032,False,harmonic,ninapro_db10_meganepro,0,0.0
encoder_seed_2027,2032,False,harmonic,physionet_grabmyo,0,0.0
encoder_seed_2027,2032,False,harmonic,physionet_hyser,0,0.0
encoder_seed_2027,2032,False,ninapro_db10_meganepro,emg2pose,0,0.0
encoder_seed_2027,2032,False,ninapro_db10_meganepro,emg2qwerty,0,0.0
encoder_seed_2027,2032,False,ninapro_db10_meganepro,harmonic,0,0.0
encoder_seed_2027,2032,False,ninapro_db10_meganepro,ninapro_db10_meganepro,1242,1.0
encoder_seed_2027,2032,False,ninapro_db10_meganepro,physionet_grabmyo,0,0.0
encoder_seed_2027,2032,False,ninapro_db10_meganepro,physionet_hyser,0,0.0
encoder_seed_2027,2032,False,physionet_grabmyo,emg2pose,0,0.0
encoder_seed_2027,2032,False,physionet_grabmyo,emg2qwerty,0,0.0
encoder_seed_2027,2032,False,physionet_grabmyo,harmonic,0,0.0
encoder_seed_2027,2032,False,physionet_grabmyo,ninapro_db10_meganepro,0,0.0
encoder_seed_2027,2032,False,physionet_grabmyo,physionet_grabmyo,1230,1.0
encoder_seed_2027,2032,False,physionet_grabmyo,physionet_hyser,0,0.0
encoder_seed_2027,2032,False,physionet_hyser,emg2pose,0,0.0
encoder_seed_2027,2032,False,physionet_hyser,emg2qwerty,0,0.0
encoder_seed_2027,2032,False,physionet_hyser,harmonic,0,0.0
encoder_seed_2027,2032,False,physionet_hyser,ninapro_db10_meganepro,0,0.0
encoder_seed_2027,2032,False,physionet_hyser,physionet_grabmyo,0,0.0
encoder_seed_2027,2032,False,physionet_hyser,physionet_hyser,1241,1.0
encoder_seed_2027,2033,False,emg2pose,emg2pose,1016,0.7673716012084593
encoder_seed_2027,2033,False,emg2pose,emg2qwerty,299,0.2258308157099698
encoder_seed_2027,2033,False,emg2pose,harmonic,1,0.0007552870090634
encoder_seed_2027,2033,False,emg2pose,ninapro_db10_meganepro,1,0.0007552870090634
encoder_seed_2027,2033,False,emg2pose,physionet_grabmyo,2,0.0015105740181268
encoder_seed_2027,2033,False,emg2pose,physionet_hyser,5,0.0037764350453172
encoder_seed_2027,2033,False,emg2qwerty,emg2pose,530,0.4715302491103202
encoder_seed_2027,2033,False,emg2qwerty,emg2qwerty,575,0.5115658362989324
encoder_seed_2027,2033,False,emg2qwerty,harmonic,1,0.0008896797153024
encoder_seed_2027,2033,False,emg2qwerty,ninapro_db10_meganepro,0,0.0
encoder_seed_2027,2033,False,emg2qwerty,physionet_grabmyo,0,0.0
encoder_seed_2027,2033,False,emg2qwerty,physionet_hyser,18,0.0160142348754448
encoder_seed_2027,2033,False,harmonic,emg2pose,0,0.0
encoder_seed_2027,2033,False,harmonic,emg2qwerty,0,0.0
encoder_seed_2027,2033,False,harmonic,harmonic,1450,1.0
encoder_seed_2027,2033,False,harmonic,ninapro_db10_meganepro,0,0.0
encoder_seed_2027,2033,False,harmonic,physionet_grabmyo,0,0.0
encoder_seed_2027,2033,False,harmonic,physionet_hyser,0,0.0
encoder_seed_2027,2033,False,ninapro_db10_meganepro,emg2pose,0,0.0
encoder_seed_2027,2033,False,ninapro_db10_meganepro,emg2qwerty,0,0.0
encoder_seed_2027,2033,False,ninapro_db10_meganepro,harmonic,0,0.0
encoder_seed_2027,2033,False,ninapro_db10_meganepro,ninapro_db10_meganepro,1253,1.0
encoder_seed_2027,2033,False,ninapro_db10_meganepro,physionet_grabmyo,0,0.0
encoder_seed_2027,2033,False,ninapro_db10_meganepro,physionet_hyser,0,0.0
encoder_seed_2027,2033,False,physionet_grabmyo,emg2pose,0,0.0
encoder_seed_2027,2033,False,physionet_grabmyo,emg2qwerty,0,0.0
encoder_seed_2027,2033,False,physionet_grabmyo,harmonic,0,0.0
encoder_seed_2027,2033,False,physionet_grabmyo,ninapro_db10_meganepro,0,0.0
encoder_seed_2027,2033,False,physionet_grabmyo,physionet_grabmyo,1284,1.0
encoder_seed_2027,2033,False,physionet_grabmyo,physionet_hyser,0,0.0
encoder_seed_2027,2033,False,physionet_hyser,emg2pose,0,0.0
encoder_seed_2027,2033,False,physionet_hyser,emg2qwerty,0,0.0
encoder_seed_2027,2033,False,physionet_hyser,harmonic,0,0.0
encoder_seed_2027,2033,False,physionet_hyser,ninapro_db10_meganepro,0,0.0
encoder_seed_2027,2033,False,physionet_hyser,physionet_grabmyo,0,0.0
encoder_seed_2027,2033,False,physionet_hyser,physionet_hyser,1279,1.0
encoder_seed_2027,2034,False,emg2pose,emg2pose,1154,0.8350217076700435
encoder_seed_2027,2034,False,emg2pose,emg2qwerty,225,0.162807525325615
encoder_seed_2027,2034,False,emg2pose,harmonic,2,0.0014471780028943
encoder_seed_2027,2034,False,emg2pose,ninapro_db10_meganepro,0,0.0
encoder_seed_2027,2034,False,emg2pose,physionet_grabmyo,0,0.0
encoder_seed_2027,2034,False,emg2pose,physionet_hyser,1,0.0007235890014471
encoder_seed_2027,2034,False,emg2qwerty,emg2pose,158,0.1910519951632406
encoder_seed_2027,2034,False,emg2qwerty,emg2qwerty,666,0.8053204353083434
